time,speed,y4,y6,y8,y10,eps4,eps6,eps8,eps10,sigma_y4,sigma_y6,sigma_y8,sigma_y10,sigma_eps4,sigma_eps6,sigma_eps8,sigma_eps10,K4,K6,K8,K10,delta_f,L
18.8199999999997,10.5137160114848,0.270865807762196,0.556999018483752,0.933522887395727,1.39968328674321,0.118497657772465,0.163497458445431,0.208497531182778,0.253497619186536,0.0018478036,0.0018145213,0.004809223,0.01350495,0.0010290279,0.0011087372,0.001460636,0.0017956138,0.025000392821432,0.025003008802698,0.025000688360076,0.02499820107572,0.132517536953994,8
18.8399999999997,10.5658525912034,0.26113106525948,0.541611905698619,0.912533257163721,1.37312724877751,0.115694973454451,0.160695072971924,0.205695368831933,0.2506949788662,0.0014245696,0.0017794959,0.0065354453,0.020646717,0.0011147577,0.0012511493,0.00192755,0.002537632,0.025000640405827,0.025000586481809,0.024996080688161,0.025000353979296,0.129708219294637,8
18.8599999999997,10.6196639951619,0.238754436371478,0.508828503568611,0.869408972395746,1.31976607573095,0.110534687264326,0.155534482678035,0.200534346808818,0.245534421273121,0.0012687846,0.0012270461,0.0032190545,0.010247194,0.0010263891,0.0011355347,0.0015590184,0.002061083,0.025000579776476,0.025003192748998,0.025002692623165,0.025002874144006,0.126551728418566,8
18.8799999999997,10.6734071921139,0.22901377162012,0.493854412830836,0.849230911867289,1.29443936909826,0.107940424544047,0.152940233594072,0.197940579621795,0.242940618981304,0.0011907659,0.0011212422,0.003667097,0.014393123,0.0010381913,0.0011963429,0.0016961199,0.0026778174,0.024998219842396,0.02500068676434,0.024998068741792,0.024998375222727,0.131449710785859,8
18.8999999999997,10.7272038294436,0.21579349365256,0.474300987643787,0.823363801264467,1.26233086475782,0.104797858178641,0.149797869086861,0.194797743339742,0.239798044824987,0.0015092343,0.0014215165,0.00614534,0.02340212,0.0010867602,0.0012927148,0.001992803,0.0030295681,0.02499762623184,0.025000892495652,0.025003204721099,0.024996173642224,0.137422009476071,8
18.9199999999997,10.7816396171656,0.199282814881277,0.450375524313719,0.792106717001453,1.22377696431338,0.101136191645763,0.146136285535901,0.191136594334509,0.236136460760534,0.0029217224,0.0035069343,0.014233872,0.035654455,0.0010337856,0.0013869248,0.0024458545,0.0037560603,0.025000585382095,0.025000528146802,0.024995873017264,0.024998074119389,0.142151184100733,8
18.9399999999997,10.8385737367899,0.186357903293025,0.431999031584929,0.768315939421653,1.19462812517976,0.098440437720699,0.143440727082522,0.188440359710686,0.233440425688435,0.0025124857,0.0019051547,0.0048471875,0.013659328,0.0010119871,0.0010965563,0.0014928116,0.0020679873,0.025000418833782,0.024996193024703,0.025000595995793,0.025002840073005,0.138122791448676,8
18.9599999999997,10.8988802924771,0.173118769562315,0.413487543615568,0.744563672685562,1.16568591737866,0.095831396954223,0.140831496776681,0.18583133999251,0.230831405147186,0.004558025,0.004580954,0.010431372,0.022805572,0.001043374,0.0011947821,0.0016546207,0.0022626193,0.025002950767643,0.025000549128841,0.024999982086795,0.025002917064796,0.126562587822015,8
18.9799999999997,10.9603928375985,0.160107143355301,0.379998568853395,0.701063312457795,1.11226956736012,0.093352592199038,0.135852559788662,0.180852652892651,0.225852975200301,0.0024446393,0.0033161954,0.010925789,0.022150457,0.0010055084,0.0012131595,0.0019842484,0.003097415,0.025000102047119,0.025000629314762,0.0250004293328,0.024996105558644,0.120717425165306,8
18.9999999999997,11.0201455586849,0.138326232485072,0.364232583355481,0.680944962715425,1.08779742828211,0.088679068488592,0.133679396229538,0.178679197080813,0.223679068092364,0.004016136,0.003338282,0.01025019,0.020963466,0.001054709,0.0012234905,0.0019357029,0.0025318915,0.025000539501701,0.024995738207547,0.024998718339413,0.025003076211044,0.100760353944295,8
19.0199999999997,11.0844204386681,0.127334679309328,0.349397869087377,0.662282384746412,1.06535262653336,0.086781714912103,0.131782015442656,0.176781661939189,0.221781955849306,0.0018721919,0.0013870201,0.005680682,0.015114498,0.001005935,0.0011226769,0.0018788732,0.0031214564,0.025000825922003,0.024996460128909,0.025000546883802,0.02499801257563,0.106555461396004,8
19.0399999999997,11.1491539423218,0.116677786725385,0.335367564155267,0.625336163357279,1.02009756464701,0.085115908193777,0.130115770492497,0.172615742427888,0.217616089887878,0.0026603271,0.002251478,0.011780283,0.03383509,0.0010589113,0.0013598274,0.0027277053,0.0042371396,0.025000546232681,0.025000448061399,0.025000548710286,0.024998477499476,0.10147279634927,8
19.0599999999997,11.2114817511482,0.105517330016977,0.30664141416955,0.607953923602975,0.999548021703142,0.083531887471703,0.126032148213065,0.171032197210674,0.216032023805345,0.0043415246,0.0038422875,0.01385272,0.03024019,0.0010152434,0.0013426814,0.0021884288,0.0030824519,0.025000219966085,0.025000648178308,0.024998363178544,0.025000893664644,0.114978207686084,8
19.0799999999997,11.2760713604087,0.084964233857255,0.292376217922436,0.590690799294057,0.979312255866808,0.079545516283719,0.124545564829379,0.169545641994388,0.214545483119522,0.003846328,0.0033475852,0.011042411,0.02591098,0.0010577418,0.001344492,0.0024266955,0.0033002454,0.025000182893087,0.024998325555908,0.024998092510436,0.025000677171846,0.10720106339903,8
19.0999999999997,11.3407433374481,0.076469233860574,0.268920575948951,0.561091144517626,0.943593683673248,0.078993366695439,0.121493619784257,0.166493218161615,0.211493519643821,0.0076902583,0.006601996,0.013492586,0.02279498,0.0010105756,0.0010631894,0.0014178229,0.0019315039,0.02499778590846,0.024995684360015,0.025002914457246,0.024998498995058,0.107818201567534,8
19.1199999999997,11.407693153082,0.057385451476176,0.256550443697424,0.546671218545213,0.927154269301182,0.075475432878645,0.120475516534507,0.165475543782436,0.210475424914029,0.0029501098,0.0043067043,0.013797168,0.030151967,0.0010483278,0.0013233435,0.0020763571,0.003135269,0.025002925792945,0.025000252964675,0.024998369045609,0.025002710248736,0.095485177980931,8
19.1399999999997,11.4761593291773,0.047689856950191,0.245068458023147,0.533396138255386,0.912105268678793,0.074588813309499,0.119588914865918,0.164588482837417,0.209588760951707,0.004513504,0.0040463796,0.011382373,0.02258305,0.0010071291,0.0011090718,0.0019289956,0.0026633185,0.024998171176794,0.02499978834859,0.025002667583277,0.024998239750826,0.081775322217076,8
19.1599999999997,11.5427028869125,0.038785003105224,0.234754294926823,0.503413456085732,0.875744036966889,0.073906215144863,0.118906029133332,0.161406024581795,0.206406107910924,0.003951827,0.0028499532,0.006706438,0.017207902,0.0010309276,0.0010339943,0.0015069206,0.0023408455,0.025000398763764,0.025000878487559,0.025000734624963,0.02499828775615,0.090102582218657,8
19.1799999999997,11.6088569415474,0.030001324062852,0.211620347002708,0.492390979978321,0.863593154572088,0.073338477467255,0.115838505410489,0.16083831762746,0.205838605190579,0.0027947417,0.0025358773,0.009818235,0.024147682,0.001014699,0.0011185196,0.0017957764,0.0027753368,0.02500048176824,0.025000305756873,0.02500069691129,0.02499842172266,0.092743265084809,8
19.1999999999997,11.6751784201947,0.013001250281414,0.201799236618054,0.481596449981391,0.851850009682639,0.070359939798903,0.115360011196795,0.160359859245265,0.205360185061777,0.004975086,0.0072577926,0.019655826,0.04122331,0.0010410034,0.0013469601,0.0017114014,0.0023855423,0.025000846144202,0.024998695037128,0.025003063701907,0.024995571536884,0.093375049338937,8
19.2199999999997,11.7420541094555,0.004118528634225,0.192137597200723,0.471165566263019,0.84063163846773,0.069973241670194,0.114973571931803,0.159973412991533,0.204973221968595,0.0055153477,0.0045103426,0.009350853,0.01822255,0.0010191993,0.0010986147,0.0013794685,0.001693882,0.025000193281085,0.02499784553098,0.025000397558696,0.025000299917736,0.091379658987364,8
19.2399999999997,11.8085844058543,-0.004933471636581,0.182429527851634,0.44293947292606,0.806752020823532,0.069644454228002,0.114644538803556,0.15714453974982,0.202144400420992,0.0046957657,0.0048462143,0.009024208,0.015814353,0.0010151328,0.0010876392,0.0011006763,0.0012952003,0.025000756332749,0.025000371076766,0.025000798688327,0.025000733904831,0.094157627287561,8
19.2599999999997,11.8763393315914,-0.021495177484773,0.160321102988001,0.43317633661248,0.79652627183079,0.066915015255116,0.111914612323771,0.156914951310757,0.201914741563153,0.0031712982,0.00509988,0.012152542,0.023522202,0.0010388852,0.0011747589,0.001371437,0.0017455088,0.024998195886705,0.025002864960492,0.024998107790018,0.025000905989058,0.087730899428549,8
19.2799999999997,11.94463655468,-0.029894052086985,0.151757871777007,0.424426934323933,0.787600051679743,0.066826116031558,0.111826181963946,0.156826018236158,0.201826099034017,0.005581867,0.0034458782,0.006484834,0.011430709,0.0010320066,0.0010520873,0.0012245703,0.0015014638,0.025000617743183,0.024998514565238,0.025002990711247,0.02500069520514,0.083066881224581,8
19.2999999999997,12.0109733718604,-0.041753632155727,0.137513842408955,0.407851666328842,0.768703865979267,0.06566597846858,0.110666002121117,0.155665872061582,0.200665960467171,0.0021478871,0.0018048957,0.00550805,0.01113013,0.0010077041,0.0010756382,0.0012729401,0.001877787,0.025000295665245,0.02500118007998,0.025000565344646,0.025000416687154,0.094248280094725,8
19.3199999999997,12.0778632908962,-0.051039420062221,0.127541505118918,0.39718545818391,0.757335800563898,0.065321179981306,0.110321247037964,0.155321333509955,0.200321141839025,0.001890029,0.0015154703,0.0054005925,0.011108019,0.0010339858,0.0010947078,0.0012210573,0.0015175348,0.025000538357951,0.025003121134395,0.02499844942529,0.025000921504677,0.091180494069124,8
19.3399999999997,12.1453385107159,-0.059655141344433,0.118905283565214,0.3885205162154,0.748656342978022,0.065312625356118,0.110312196540985,0.155312263461537,0.200312594709606,0.002859929,0.0031100598,0.008669734,0.013087883,0.0010185491,0.0011730226,0.0012350273,0.0015374536,0.024995467580015,0.025002797804334,0.025000673737962,0.02499562865356,0.088936702828434,8
19.3599999999997,12.2131177818372,-0.068291746748748,0.098056469589102,0.362731256591091,0.717957359117287,0.065362968754846,0.10786295456131,0.152862823496141,0.197863146917744,0.004202126,0.0030927593,0.0042577228,0.0056696394,0.0010271594,0.0011091722,0.0011962297,0.0011629441,0.025002667645951,0.025000440912618,0.025000282743125,0.024998022423246,0.087208938060097,8
19.3799999999997,12.2794836446311,-0.084623807401436,0.089047529502129,0.353787566642212,0.709075152949629,0.062895966102151,0.107895794987858,0.152895905536243,0.197895719310953,0.004202126,0.0030927593,0.0042577228,0.0056696394,0.0010271594,0.0011091722,0.0011962297,0.0011629441,0.024998012519213,0.025000622581213,0.024997605372283,0.025000565388375,0.095709065564526,8
19.3999999999997,12.3469136771239,-0.09395427971556,0.079785206568042,0.344604594859676,0.699972868122336,0.062931506898651,0.10793159934527,0.152931681924146,0.19793150753147,0.0019665477,0.0020303605,0.0053305407,0.010106807,0.0010725128,0.0012668897,0.0014797971,0.0016292171,0.025002703066243,0.025000348508835,0.025000499059876,0.025000679311894,0.091390045055541,8
19.4199999999997,12.414116846876,-0.103487703951558,0.07032422495289,0.318126613804905,0.668562028103035,0.062972078999705,0.107971692963191,0.150471701135445,0.195472031262364,0.0013614933,0.0011589536,0.0025341515,0.0042371117,0.0010099472,0.0010761964,0.0012349563,0.001532541,0.024995971033597,0.025002714197947,0.025003195800265,0.024998260111535,0.092701739017304,8
19.4399999999997,12.4816086652514,-0.113158797558529,0.048697813411465,0.30867396161938,0.659205780794841,0.063027346046548,0.105527125615961,0.150527411767375,0.195527037843666,0.001446747,0.0011647556,0.0022701533,0.005890022,0.0010267845,0.0010554725,0.0013873337,0.0017397755,0.024997751779518,0.025000100958805,0.024998746585929,0.025000391891406,0.091190279365609,8
19.4599999999997,12.5503325033515,-0.129446817255523,0.039714768130737,0.299970989422158,0.65081156284791,0.060676072349657,0.105676398714481,0.150676002161259,0.195676068558692,0.0014718213,0.0010763438,0.004560152,0.010581691,0.0010706801,0.0012195625,0.0015477712,0.0019375146,0.025002903199496,0.024997995144445,0.025002855858565,0.02500060347774,0.082592189665106,8
19.4799999999997,12.6173295973168,-0.138677169338148,0.030552272159043,0.290881047478747,0.641778300278629,0.060710624758199,0.105710992746916,0.150710570486671,0.195710887228366,0.001812532,0.0034429561,0.012188016,0.021397147,0.0010309092,0.0013021945,0.0016399845,0.0025769155,0.025002941760716,0.024997838664227,0.025003284557835,0.024998207570593,0.08879448378444,8
19.4999999999997,12.684950000643,-0.150855310202129,0.016459186604021,0.274859285788027,0.623866611102362,0.059757947622237,0.104758032502364,0.149758317447875,0.194757899315387,0.0030352604,0.0038537914,0.0060591293,0.012223615,0.0010197554,0.0012029196,0.0015102967,0.0023987347,0.025002937229715,0.02500062629843,0.02499588092355,0.025003368187279,0.085860378562736,8
19.5199999999997,12.7523205147001,-0.15989220992179,0.007921465817226,0.266859447665454,0.594571920338666,0.060013767010521,0.105013610115145,0.150013971952074,0.192513699931407,0.002930682,0.0029789899,0.00492787,0.00808741,0.001017677,0.0011377413,0.0011993921,0.0014566549,0.024998033317085,0.025002924327292,0.024998153589316,0.025000388505735,0.086859543808646,8
19.5399999999997,12.8193781606996,-0.169079069274483,-0.012456133340658,0.241971702858966,0.58700593139012,0.060286731884737,0.102786796925372,0.147787076519134,0.192786682716165,0.004601762,0.00454289,0.005717417,0.013197821,0.001033418,0.0012766885,0.0014053981,0.0016987133,0.025000875241453,0.025002800360176,0.024998196020881,0.025003298257922,0.08858247509565,8
19.5599999999997,12.8875054654355,-0.18472684579076,-0.020715836470855,0.234404438677457,0.580161262086819,0.058134582565264,0.103134635014727,0.148134449586152,0.193134763623026,0.0041947276,0.0041861907,0.0078075286,0.01908491,0.0011221691,0.0011571137,0.0016756646,0.0022840002,0.024998178277759,0.024998257204054,0.025003424965377,0.02499590880154,0.081539055095602,8
19.5799999999997,12.9543935046877,-0.193693881923408,-0.028933422893854,0.226979733709469,0.573473147222454,0.05851556454678,0.103515414168548,0.148515506466996,0.193515309993792,0.0034713335,0.004128234,0.008639646,0.020482885,0.0011198578,0.0011109111,0.0015482565,0.0021085916,0.024997976943713,0.025000649950377,0.024997896145532,0.025003132907007,0.087453033418759,8
19.5999999999997,13.0163950976975,-0.201657510939452,-0.035881079798918,0.204341724449005,0.546820697494521,0.059005541892322,0.104005640916562,0.146505415540389,0.191505688697956,0.0069146035,0.009503745,0.020121284,0.036320277,0.001124438,0.001339667,0.001601596,0.001960178,0.02500041458189,0.024998176542788,0.025000517997098,0.024998485500463,0.081488062322659,8
19.6199999999997,13.0852527809341,-0.209348965680899,-0.054025045873224,0.199035987886286,0.542716588984068,0.0596099149175,0.102109654456659,0.147110034269571,0.192109600422428,0.006417709,0.012130883,0.02114696,0.04014282,0.0013624259,0.0015489026,0.0019576857,0.0026434627,0.024997981054852,0.025000747370516,0.024997596468524,0.025000381064621,0.078359643869251,8
19.6399999999997,13.1531241549741,-0.223487233845501,-0.060166110965484,0.194273717557096,0.539337490423549,0.057795307945318,0.10279513329696,0.147795460408392,0.192795042957508,0.010820833,0.014035169,0.018833164,0.0339512,0.0010990809,0.0012964411,0.0016978692,0.0020172438,0.024997908493444,0.025002948007955,0.024995782708912,0.025002964266951,0.079101369342872,8
19.6599999999997,13.2200437628643,-0.229668269427845,-0.063840297319604,0.176439572858913,0.518966942956707,0.059032920627268,0.104033248734735,0.146533254686482,0.19153287631052,0.0119021945,0.012876859,0.014100084,0.022237536,0.0010753678,0.0011344984,0.0012775842,0.0014238418,0.025000588676444,0.024995906927541,0.024995943964912,0.025002441147018,0.083400755540676,6
19.6799999999997,13.2887019741367,-0.240802764099576,-0.076764389911911,0.178394469337587,0.524176393434557,0.058151927274745,0.103151783946763,0.148151866384736,0.193152159958432,0.008084331,0.011215842,0.014023233,0.028241416,0.0012168582,0.0013845472,0.0017998917,0.0022530681,0.024998176205664,0.025000289221547,0.025002442048913,0.024996052143197,0.0689439175509,6
